LowerBounds,UpperBounds
415,877
609,1111
417,469
551,756
589,1086
647,759
445,615
488,734
586,897
584,908
611,811
607,924
532,1361
578,878
420,510
443,600
628,788
464,753
556,664
440,599
577,655
403,1319
648,980
597,727
577,617
611,691
551,650
523,829
600,954
609,1101
634,790
409,579
453,523
415,1079
562,994
418,743
421,632
514,1184
530,909
542,589
480,656
529,568
554,799
570,654
579,598
414,467
445,1213
606,723
564,1185
535,642
484,709
618,1074
452,786
384,481
642,870
387,797
629,1192
605,1044
413,1373
528,757
621,703
551,876
586,676
557,1099
413,471
530,1027
421,496
646,728
399,1015
649,1342
533,1106
503,635
640,928
646,1051
384,863
649,907
395,542
601,1087
458,895
520,911
568,597
475,1475
648,993
476,610
396,765
617,830
594,676
542,652
522,964
413,865
469,592
586,712
382,855
476,1016
550,781
635,1525
506,1177
565,808
528,699
409,692
496,1151
567,663
580,741
416,1174
399,666
417,1325
569,989
539,670
412,777
511,904
495,580
546,1310
534,794
627,743
541,796
606,715
515,826
593,1103
516,583
462,889
524,740
571,1261
577,599
517,665
570,582
425,541
592,919
539,1264
542,649
457,819
399,791
451,520
402,512
514,533
548,966
409,454
476,649
538,599
558,829
459,525
477,772
572,713
594,1050
552,836
648,891
540,763
445,839
469,1145
442,1081
615,692
599,1076
400,644
501,631
424,676
567,584
515,1392
521,810
394,594
490,689
455,1015
422,522
525,1525
602,1423
443,788
412,1293
577,755
465,518
421,549
545,622
479,527
461,902
415,711
634,810
492,836
404,656
471,929
497,609
420,525
430,577
416,851
598,945
595,779
496,1211
637,799
480,542
488,523
555,929
441,629
632,689
558,741
501,1121
382,832
517,1077
454,590
397,633
591,691
581,839
388,853
502,986
570,778
571,810
468,483
557,778
491,543
391,812
597,1278
465,601
503,802
585,1011
416,575
460,933
525,581
567,786
527,905
583,843
392,910
380,669
517,1116
395,422
584,1302
564,583
638,1070
388,566
458,701
562,1383
529,1109
552,739
599,693
547,671
416,690
395,708
531,613
590,756
564,973
509,829
601,1370
515,680
618,777
541,888
461,615
549,1109
521,568
573,1159
484,608
559,695
438,620
515,561
527,705
425,633
474,663
466,729
536,897
557,932
638,1502
526,657
543,577
455,715
612,693
387,613
622,816
449,792
638,880
587,673
395,543
475,979
493,625
543,740
425,643
460,471
443,475
462,1460
458,824
405,764
571,628
433,677
545,743
392,1278
420,595
576,1032
624,1241
424,580
581,948
519,1282
555,927
634,728
592,969
393,446
597,924
584,805
645,729
545,986
441,582
383,734
555,609
500,651
581,906
485,589
620,889
387,467
551,1051
474,525
476,1231
611,1115
384,705
508,1180
445,875
420,701
403,555
442,507
622,664
488,700
455,528
535,715
470,857
445,635
401,1298
598,689
577,601
641,1126
598,1242
510,617
533,1290
614,1066
540,662
561,1287
473,858
603,772
430,597
414,676
417,527
649,1294
389,488
628,852
588,762
549,1194
554,705
436,623
577,781
629,806
404,475
526,678
384,774
397,494
433,525
401,743
618,996
647,1022
406,991
429,570
501,625
645,980
457,600
623,1099
570,1111
559,1378
517,633
425,482
511,862
503,1121
424,882
636,710
629,1451
632,668
600,742
427,615
508,1035
509,687
554,695
545,1538
499,1217
562,652
497,866
521,659
631,796
608,653
484,780
448,729
442,521
411,444
468,1052
419,763
550,606
458,579
597,656
462,506
605,1605
547,663
634,801
514,706
597,658
571,611
556,740
516,667
472,655
581,961
380,854
564,733
384,474
487,690
613,969
404,544
507,669
392,866
536,1006
451,690
639,773
512,968
650,919
632,1223
516,732
494,817
557,729
480,511
584,948
528,671
535,620
433,467
459,726
469,682
577,721
528,561
386,1234
620,847
462,1106
646,1646
583,836
438,629
428,714
628,809
439,528
599,957
522,613
423,660
442,673
649,838
611,922
405,555
418,476
388,465
515,928
516,621
394,588
618,708
506,997
573,685
514,834
529,642
547,583
566,997
403,961
591,858
417,515
625,1097
403,703
417,895
414,416
570,843
492,585
466,607
530,656
394,719
598,922
535,782
386,483
471,901
499,621
506,1085
461,620
568,1211
497,727
565,1212
399,965
622,892
517,591
621,728
634,1186
498,1270
398,1398
493,865
618,858
584,907
632,1485
419,1056
435,602
389,1389
517,1007
644,1253
548,898
601,1179
411,1411
595,844
610,809
424,676
511,579
421,629
398,1274
570,714
430,803
568,1014
456,514
525,721
642,1094
395,932
475,972
478,930
577,654
400,891
458,478
529,569
602,663
607,716
541,819
438,728
645,926
587,756
634,881
459,944
498,1202
632,861
477,637
447,585
600,1375
499,598
604,1389
621,1447
407,718
530,855
579,834
556,601
420,458
635,919
550,711
638,891
484,800
553,1553
575,863
403,600
578,1152
516,1031
394,490
599,712
416,689
488,644
403,766
467,582
608,1440
381,819
404,616
433,862
458,666
537,975
583,802
595,962
551,1415
594,893
625,1562
456,840
623,876
482,715
490,911
518,673
531,804
421,564
407,507
400,494
598,1396
382,494
395,781
396,723
648,972
479,694
497,975
411,583
445,538
585,844
461,931
386,910
406,1108
422,549
618,1220
389,644
445,573
550,723
596,608
432,792
478,896
489,673
635,1286
431,693
494,894
450,583
565,825
601,665
574,764
589,694
623,980
508,574
558,612
522,847
557,1557
435,631
562,768
533,1000
438,608
503,649
635,804
540,920
514,858
624,1624
542,628
395,487
532,927
572,694
533,1043
552,854
423,915
417,1103
535,700
494,939
468,1053
632,1592
429,463
506,697
483,675
512,1323
479,608
478,561
613,1039
635,723
606,871
420,582
534,904
456,698
488,1104
416,663
427,890
467,498
609,673
477,540
553,689
593,702
550,890
606,750
552,861
612,791
480,796
535,795
413,730
627,1072
645,851
387,445
621,687
646,865
620,876
391,672
552,1427
571,807
637,1142
584,814
440,509
585,1167
589,664
447,676
639,882
439,563
503,805
470,690
632,976
535,569
556,721
429,999
561,792
519,990
566,995
386,650
484,845
457,535
465,859
447,1037
554,648
575,958
405,795
519,716
456,1287
487,1487
471,1079
597,772
563,685
403,655
549,716
589,1267
437,488
487,961
421,475
465,577
418,458
630,705
479,883
446,588
509,623
600,660
622,636
407,596
594,1093
454,504
584,1507
564,1510
411,797
599,721
422,655
548,795
413,635
437,593
601,1601
427,822
456,576
641,855
460,800
579,1148
533,963
543,1162
516,858
508,574
438,974
546,739
531,638
532,1222
523,835
421,635
473,599
383,505
530,594
540,639
407,916
537,571
650,1198
545,873
464,994
479,1052
618,635
573,806
582,837
404,485
537,1038
491,743
642,1308
432,613
389,701
591,829
627,1009
387,673
424,643
613,784
580,737
446,1167
484,761
512,729
457,738
535,1230
527,1457
454,1023
617,1085
404,485
470,588
605,866
525,583
499,931
602,611
418,465
424,1239
412,506
648,780
587,1362
640,1310
531,1303
639,764
419,1278
567,643
453,581
464,653
524,637
631,708
462,1215
547,749
431,564
602,1127
481,796
421,1043
423,578
646,870
388,406
521,1128
549,1154
641,1292
431,1032
478,763
552,861
522,913
454,595
409,537
392,630
558,1148
460,472
562,710
419,454
593,907
538,694
580,1304
603,672
602,887
431,472
593,1077
565,1294
482,879
545,826
495,583
582,1376
522,1522
498,983
449,715
462,750
410,461
481,931
647,782
556,593
434,562
490,868
384,593
647,940
413,756
594,1032
449,705
540,855
522,695
432,555
571,740
431,696
442,613
530,899
454,1244
493,598
594,757
581,808
402,586
569,1569
560,1160
452,657
434,693
583,706
551,594
618,677
633,759
502,580
582,997
623,1042
448,644
440,614
521,1149
549,707
605,638
605,823
415,566
592,907
593,858
418,624
581,795
639,811
535,893
625,687
620,813
413,488
603,793
382,565
383,586
612,805
541,1423
425,651
596,1039
392,1392
618,828
537,758
509,1108
539,731
585,718
432,603
555,887
416,560
632,1120
616,665
557,1250
578,951
404,605
422,701
471,659
410,579
607,649
418,509
422,983
647,746
425,1425
630,842
641,792
624,1331
524,1312
458,615
479,513
582,1016
573,702
451,481
442,784
447,654
644,1302
423,502
399,705
432,481
390,640
556,1033
552,1134
436,680
643,1191
399,618
468,967
566,991
637,1486
606,705
511,938
385,408
523,821
628,1040
445,1445
446,508
648,714
512,711
592,615
510,545
551,931
545,878
577,806
534,869
478,850
525,610
439,1337
524,725
577,1310
467,518
482,539
638,999
469,690
568,628
549,706
577,586
582,685
606,809
598,682
442,539
508,629
448,751
399,633
397,1185
469,628
459,694
415,811
425,456
639,997
402,809
647,1290
412,653
391,896
506,755
433,471
510,961
465,800
454,721
551,847
465,479
568,738
590,1279
471,1294
575,958
439,1439
537,1171
500,741
486,512
462,638
558,1142
566,1367
616,904
435,748
579,1177
623,1095
545,559
408,705
492,647
550,884
608,642
508,813
415,521
604,747
463,636
560,818
443,498
489,802
511,790
497,898
506,779
384,773
567,698
622,833
643,704
407,683
419,588
566,1314
424,430
468,698
439,662
465,578
649,1227
487,553
549,665
454,569
423,478
396,598
445,1445
527,576
442,995
530,1124
448,553
442,823
612,725
532,610
626,744
526,550
615,868
460,605
609,890
605,789
591,682
404,460
593,711
633,890
497,624
501,763
384,592
400,507
491,631
616,990
629,717
419,456
473,936
459,575
536,632
613,737
539,580
431,511
499,937
474,634
489,527
474,612
422,478
380,478
559,831
563,1509
597,1057
478,647
638,776
635,1635
495,725
492,684
408,919
418,844
523,800
629,703
572,1572
530,946
554,794
510,591
458,1101
571,599
506,842
539,912
564,1368
422,1203
486,597
642,679
389,960
588,647
440,681
469,756
545,562
461,580
476,552
544,830
400,910
426,501
466,853
522,714
507,1027
381,437
424,471
486,695
595,630
644,775
644,939
627,864
399,500
515,1007
576,933
618,791
522,571
392,421
641,1139
640,884
547,754
414,648
476,698
505,668
513,1513
385,443
523,612
423,489
510,677
425,1143
621,740
423,527
528,681
521,805
568,654
505,540
552,959
425,626
642,893
386,1334
497,661
390,767
540,871
438,552
632,1255
625,876
649,1091
557,1490
388,1059
547,756
540,1032
402,1402
553,1083
570,681
581,1412
549,829
445,573
579,762
648,893
523,564
409,517
446,933
499,741
611,846
382,460
589,824
602,828
393,1038
624,760
481,965
391,542
499,849
590,750
385,781
649,832
499,932
585,1018
532,832
554,1174
541,612
381,1381
563,835
622,679
430,1153
413,1054
405,603
386,649
608,730
520,1215
423,702
635,964
595,1058
399,526
538,723
446,634
554,977
567,951
506,619
491,732
546,696
477,749
481,585
636,709
622,832
464,566
619,828
452,588
557,754
445,512
636,1003
488,754
472,705
549,648
640,790
644,1012
399,424
413,654
381,978
642,716
620,1279
640,825
492,770
446,688
444,936
512,1169
411,850
532,589
596,657
471,526
509,1509
487,529
508,623
432,549
628,700
502,1428
609,812
589,1287
386,834
610,764
500,1104
589,782
403,800
604,1604
634,796
620,669
626,1466
405,769
486,724
522,680
545,757
421,1421
403,728
447,695
590,709
457,671
648,1035
476,749
422,624
496,1219
384,428
641,1282
414,541
574,766
603,658
525,1213
482,516
381,613
507,724
614,1103
480,743
396,534
577,847
445,554
450,585
565,868
588,956
427,843
474,649
597,878
436,614
643,668
529,1280
381,707
607,1150
542,834
518,730
449,497
539,864
557,744
545,783
390,483
467,1007
436,579
634,788
388,650
481,796
416,488
597,774
606,891
384,415
453,831
405,757
650,906
483,664
502,829
433,811
443,514
491,901
383,397
418,653
587,1130
478,1478
411,505
595,831
406,547
643,819
511,643
535,623
578,759
622,970
633,962
433,602
612,886
544,645
414,621
517,523
471,1463
468,571
478,578
594,904
629,717
550,862
448,505
508,725
615,728
458,600
473,753
567,624
463,1052
457,773
509,886
396,596
509,656
381,770
575,761
594,605
554,583
537,604
513,720
483,1017
515,840
504,568
426,581
398,446
594,1292
505,1093
508,757
582,1014
598,776
467,516
520,1229
527,1020
468,1468
431,508
384,724
633,890
419,793
442,626
503,547
582,947
431,859
518,735
507,1094
589,1028
537,565
428,836
554,721
585,1544
485,788
570,1072
389,523
585,619
617,926
397,493
413,714
647,749
398,463
422,702
459,1126
382,459
650,773
596,718
640,1524
495,910
568,634
440,567
407,443
473,975
397,953
462,627
619,795
622,749
474,863
402,802
429,929
516,798
555,918
519,604
505,576
385,787
509,943
599,663
559,648
460,620
465,579
564,652
647,926
438,548
434,560
497,916
562,929
545,693
585,769
649,905
419,866
419,536
553,574
470,870
616,836
449,565
594,720
634,853
474,616
395,441
434,854
542,765
439,602
448,601
531,924
597,653
543,864
551,748
625,783
492,800
495,877
638,685
576,694
438,1038
504,862
402,435
559,608
398,1137
512,1512
442,508
413,613
620,928
640,873
615,828
634,1404
594,803
480,936
621,723
426,1325
546,733
535,727
394,1202
455,815
554,694
393,1319
564,589
494,832
580,721
600,868
495,1128
493,1482
626,1310
488,760
565,771
485,1018
551,779
619,786
522,951
380,612
610,778
631,1194
630,1003
569,952
564,929
393,639
431,715
449,672
535,736
609,938
440,528
565,983
421,614
610,983
470,668
396,728
630,1067
576,1576
538,709
430,527
471,597
472,504
426,484
544,668
495,1391
399,873
437,900
647,794
557,1384
575,667
462,898
423,754
402,747
413,873
526,637
647,745
454,542
480,745
460,524
619,667
451,921
453,486
555,742
597,762
513,762
390,404
566,914
502,838
540,599
638,820
432,1101
476,1231
439,910
519,652
416,550
419,1148
528,829
381,633
578,763
417,540
493,827
631,1089
486,563
599,1599
635,732
410,597
588,1064
478,776
486,1035
493,803
603,753
439,676
417,660
476,596
493,714
625,799
639,725
499,884
621,817
604,926
391,454
561,738
492,941
527,650
497,670
483,514
541,645
595,1108
516,672
433,495
572,683
565,675
637,913
401,548
547,868
515,644
511,740
397,699
647,913
488,613
388,1303
445,640
578,713
475,709
613,743
594,671
607,997
596,927
463,679
549,936
547,753
645,725
649,801
413,668
594,804
426,1161
649,767
622,709
589,669
513,1149
593,1202
598,750
465,1124
419,582
517,893
425,574
472,670
549,900
485,546
634,969
512,1158
398,729
523,1523
541,1450
459,1237
391,455
381,555
613,682
624,1044
589,1482
390,608
433,607
458,517
432,454
637,1307
568,762
456,1096
448,577
401,668
595,765
565,803
538,987
522,1522
592,1563
642,699
464,912
589,812
569,1263
571,626
606,1246
495,817
520,788
623,1142
418,1211
636,659
510,672
439,761
489,966
469,594
458,915
430,716
550,740
524,690
613,688
589,900
463,611
614,1111
563,700
639,785
478,647
549,637
401,606
494,1043
578,743
549,846
395,502
384,512
642,708
411,762
617,1038
453,581
589,725
529,715
538,939
517,1193
469,1469
531,706
639,789
508,1157
471,689
461,826
404,416
381,421
511,697
558,1016
530,668
441,1333
614,1132
649,865
397,618
500,1034
636,726
632,1066
641,719
437,584
484,781
467,941
614,666
418,1286
405,515
599,652
541,1053
440,558
389,677
535,1002
505,1195
616,1018
506,679
402,979
632,1370
430,782
530,847
616,750
458,611
553,1331
472,522
413,482
529,632
587,737
575,771
567,856
380,941
437,840
589,717
590,1138
418,660
493,1041
596,868
570,933
498,740
517,1153
517,1088
471,600
457,684
389,400
608,801
430,748
407,483
581,1067
457,1024
571,759
613,901
491,650
464,889
481,888
426,1049
502,813
501,742
506,1455
609,1609
467,969
470,490
629,653
555,994
429,1209
592,846
457,611
579,794
601,1077
607,931
486,647
561,858
540,779
569,640
564,884
420,693
465,596
650,797
442,548
500,1063
381,500
440,869
429,585
470,644
489,679
426,922
636,713
443,483
452,909
505,569
594,821
646,834
415,1415
535,764
459,548
469,731
591,887
578,810
402,634
598,1382
544,740
504,1504
535,782
555,684
400,882
567,944
494,896
538,867
542,624
428,719
438,970
441,688
453,937
433,618
447,976
576,709
477,628
506,567
505,646
619,1058
388,407
645,770
397,594
510,879
444,835
475,601
562,622
546,1057
518,831
636,917
381,472
622,1046
446,519
630,763
459,723
480,599
561,701
581,1106
507,796
554,1013
453,728
427,646
605,642
609,736
572,671
439,627
428,724
540,582
398,443
459,760
538,632
469,748
643,1643
402,573
615,693
421,586
623,829
646,996
646,912
414,566
452,583
394,514
623,1623
572,698
553,905
580,849
435,736
381,498
433,677
625,800
449,693
471,540
598,1139
470,626
428,488
551,678
407,468
633,812
575,983
558,1076
557,630
485,624
535,973
587,845
576,697
648,679
533,838
628,660
404,1259
506,1052
381,951
432,1209
476,789
630,790
447,833
428,757
550,822
639,787
510,678
489,585
614,803
503,620
382,578
607,865
388,658
460,521
386,692
636,800
525,614
530,1031
515,568
510,1117
612,829
512,598
447,543
611,1072
486,840
574,1140
480,966
598,839
553,703
522,582
442,761
425,582
597,1070
577,615
534,581
510,578
506,750
517,1000
579,1121
388,486
476,734
601,838
412,537
392,1157
448,945
583,890
522,529
388,431
533,807
646,920
515,696
606,769
517,709
643,1170
648,926
406,569
597,1148
536,670
478,685
520,532
382,610
533,686
414,1145
553,935
521,592
399,486
481,972
522,623
411,685
590,1145
452,712
500,937
626,715
553,905
568,1072
565,774
452,540
495,629
548,1291
575,687
554,683
592,767
431,1198
389,818
557,735
409,510
497,1116
519,775
562,1254
543,968
428,452
459,823
447,636
576,861
438,630
636,663
604,942
478,897
517,1486
623,657
418,562
559,1000
498,1406
465,539
551,966
416,807
553,606
512,708
552,779
478,935
602,779
494,831
388,593
522,973
485,631
451,891
631,732
500,1204
473,530
628,1031
519,1123
406,600
454,951
616,1206
440,720
648,740
636,874
431,1159
430,1043
496,906
557,974
581,1066
628,1154
526,599
426,571
505,1505
540,601
514,978
521,663
451,854
487,704
636,1173
496,1132
496,847
619,1137
588,741
483,819
408,453
622,742
434,712
420,983
544,803
428,856
619,1619
577,596
466,705
507,540
467,717
543,1032
463,712
412,665
644,930
397,606
423,493
648,860
638,880
612,717
520,934
535,1080
543,683
588,937
601,655
434,661
460,543
572,1207
636,838
454,688
400,603
471,1471
635,749
528,650
439,1198
485,1001
539,1472
435,519
581,812
558,722
437,692
562,765
467,789
439,745
646,1229
475,700
437,662
593,1023
618,1199
585,727
641,746
490,666
554,886
506,1506
508,734
518,545
465,488
514,1089
570,755
485,881
520,745
498,718
400,497
635,812
486,569
582,1113
632,743
490,701
639,917
530,936
425,653
550,914
436,502
584,789
642,924
487,963
391,547
551,1175
422,783
584,750
481,1133
490,680
650,854
601,1060
615,913
643,1002
478,656
538,969
503,653
567,656
582,976
580,655
467,507
610,662
576,1525
468,849
616,693
578,1122
394,492
640,1147
508,982
410,736
407,642
600,877
562,656
477,490
450,1450
625,776
383,425
465,995
643,924
570,707
490,735
529,711
542,833
641,789
499,1150
609,925
603,887
631,1585
497,988
435,539
455,622
415,587
534,754
609,747
635,1211
635,688
380,551
478,705
557,688
547,690
440,1374
591,713
413,1413
402,492
445,587
570,1240
381,756
598,948
456,629
588,1008
575,725
583,969
631,964
458,793
512,626
468,1063
434,817
409,508
466,795
573,1044
505,1073
577,707
385,813
473,786
497,973
391,559
522,797
386,993
399,856
506,730
598,950
591,1372
549,633
603,678
438,700
635,729
602,943
380,421
465,1218
552,700
387,470
460,855
456,1456
500,598
507,763
650,876
542,1141
606,683
563,751
646,1397
448,702
527,1345
455,533
544,918
485,723
582,660
532,884
408,842
479,864
562,711
423,800
586,1211
455,684
601,910
553,742
520,580
578,1116
554,750
647,1080
469,1026
585,1207
385,719
518,579
471,530
530,768
605,1222
634,1180
549,702
526,1145
450,511
466,654
494,825
417,652
553,946
386,409
589,1589
523,1144
611,695
645,980
543,949
405,601
540,632
525,1070
497,1031
531,764
463,954
425,905
410,421
643,816
516,586
402,884
528,1011
438,825
503,635
386,417
456,516
550,902
459,1205
586,809
577,625
625,667
575,777
489,542
444,822
382,397
483,707
541,610
612,784
561,746
611,777
488,626
469,877
633,1244
513,1513
462,1087
389,469
644,810
538,1015
386,791
610,698
524,572
547,688
462,780
466,507
413,563
438,944
463,702
566,1224
640,1232
544,584
450,552
575,686
494,1388
508,591
513,811
606,722
450,608
423,739
515,939
405,726
469,1469
515,782
447,604
580,786
570,772
477,662
556,662
631,963
621,871
463,810
618,1031
522,697
601,813
426,900
451,526
536,726
586,688
568,860
436,549
576,868
492,620
481,1001
629,1099
515,962
619,709
547,1064
440,632
421,853
430,486
501,686
493,602
485,1295
444,552
422,603
519,916
607,676
464,759
463,982
484,531
641,785
564,945
391,453
416,474
520,805
629,1453
518,608
476,519
608,664
562,819
465,611
553,654
648,1648
457,719
471,726
386,400
465,665
646,803
570,1037
595,976
581,701
534,860
495,591
469,516
600,798
603,1281
391,536
450,874
565,940
572,622
633,1034
456,826
539,702
450,1050
492,581
640,757
469,596
537,585
456,1395
495,697
593,1458
465,618
526,834
416,1067
465,608
413,1413
568,598
398,1005
404,495
445,916
470,532
477,507
567,816
476,1058
503,550
424,565
530,599
445,621
591,906
645,827
470,623
651,1036
638,883
578,659
550,799
456,529
546,824
492,685
539,953
443,840
502,600
454,709
539,881
503,680
509,635
382,839
433,496
450,880
594,1006
578,836
588,724
521,626
584,750
525,596
620,779
406,454
618,745
492,860
429,693
641,1042
484,877
539,879
457,578
400,804
597,696
455,780
483,566
535,810
578,582
455,675
512,755
467,851
530,714
401,1262
567,980
385,817
539,1082
549,775
422,1422
530,806
608,785
493,1071
620,654
489,787
649,730
513,846
603,1285
459,605
567,799
641,881
536,676
558,731
608,669
538,777
464,950
524,971
490,572
550,641
386,1163
485,629
509,900
416,671
604,972
486,1012
468,1255
419,1036
388,537
457,671
532,890
548,591
443,1443
612,754
559,1285
507,757
426,532
636,850
537,732
465,1372
589,892
603,760
509,1320
419,562
593,1529
609,1092
552,853
520,1423
415,922
462,847
476,894
407,803
499,712
449,798
385,509
468,596
401,474
453,928
649,672
578,743
535,652
572,1110
568,1343
443,598
600,1106
449,516
414,589
400,492
567,772
390,597
393,1220
401,537
424,746
502,1124
554,1371
493,1041
510,709
587,715
478,939
573,751
629,808
606,765
464,1012
620,1176
482,509
485,961
450,523
391,483
539,861
465,775
570,885
614,1281
551,683
436,726
649,1414
385,431
553,817
464,637
495,1245
585,661
446,727
593,831
490,683
477,793
555,661
462,638
605,1605
451,656
583,1167
447,611
438,621
491,1189
631,924
602,1294
542,1450
606,1213
558,643
586,725
448,536
534,888
584,653
504,1504
389,762
390,504
439,614
580,1470
609,705
609,974
607,1068
403,842
425,517
512,790
480,1034
380,954
623,863
496,884
416,568
474,643
539,1312
426,467
564,747
597,701
604,687
423,520
610,850
629,880
513,585
560,703
558,578
442,654
443,523
508,676
599,979
545,554
494,1391
559,806
579,1138
649,1218
495,510
549,971
504,1178
646,745
439,1319
635,1069
605,744
561,793
474,541
416,769
484,578
421,627
557,769
452,879
535,706
501,568
401,717
598,738
418,510
417,719
459,878
541,673
633,997
466,920
647,1131
430,965
521,631
441,620
484,1478
607,1607
512,647
601,840
542,950
390,915
605,867
572,594
638,1274
605,679
533,1255
648,1145
421,569
504,529
578,669
413,814
493,734
424,531
600,1211
643,794
528,1062
495,727
570,663
444,583
476,1476
621,656
516,791
496,853
419,636
424,700
522,1018
397,473
573,626
624,1624
408,529
431,562
635,748
411,663
434,600
579,1579
615,982
423,708
507,701
612,1032
540,684
599,766
628,1212
515,573
408,598
577,1116
627,1154
637,798
464,564
536,1127
533,904
407,787
509,891
480,994
613,705
573,826
497,538
422,805
449,557
490,764
616,1190
509,549
487,520
410,701
603,674
551,681
550,671
580,949
547,639
394,690
498,620
552,1080
591,1571
404,778
461,654
613,1231
385,1379
628,761
527,608
532,627
514,1492
456,1018
532,1127
610,862
512,636
509,1099
523,670
524,826
609,672
512,639
485,1065
428,470
490,743
582,650
478,785
587,994
543,1080
605,1057
402,948
497,980
458,566
442,518
506,667
453,501
554,1154
616,787
453,718
411,532
513,882
508,669
540,943
572,906
592,775
555,1031
505,1267
388,487
435,1057
428,505
584,785
384,586
645,802
512,678
427,642
458,708
409,483
555,688
468,767
639,800
445,752
576,955
424,539
479,583
478,859
610,819
418,1220
599,932
458,1214
485,629
495,551
650,1217
424,495
612,904
415,485
586,820
608,830
492,718
630,838
609,1259
495,523
633,886
539,646
635,750
518,558
611,1044
462,503
640,794
412,551
466,924
418,576
445,593
584,634
522,929
490,874
611,888
421,720
552,604
590,877
424,476
387,903
523,624
633,671
519,713
648,712
398,942
606,790
478,815
548,691
393,532
490,642
460,769
616,660
419,549
549,978
477,605
492,525
571,573
629,817
519,933
433,643
391,442
505,873
614,757
556,1277
487,576
500,511
489,1045
477,633
505,1074
647,799
409,752
472,523
532,693
598,630
547,569
511,1186
564,738
603,983
410,525
448,601
484,679
578,768
483,779
642,1339
428,625
441,529
519,724
532,813
582,983
508,1365
523,785
388,659
641,837
414,1308
638,1231
449,594
521,1521
586,786
481,728
439,1144
451,578
536,912
594,654
642,798
407,1216
575,715
477,686
411,764
618,1211
603,683
503,601
476,551
403,662
591,920
646,987
544,1126
489,558
440,611
630,1231
489,669
389,722
570,880
539,1440
468,575
453,900
471,1109
568,1315
550,645
394,794
444,575
586,632
525,609
549,648
488,554
579,916
563,608
575,708
440,1023
527,631
617,1100
564,636
404,484
401,729
422,779
410,642
484,687
570,847
424,515
606,645
430,826
615,984
513,708
573,1147
598,833
471,915
469,641
514,560
510,1220
484,968
440,749
433,718
438,590
551,733
504,1044
539,673
518,803
423,781
385,661
649,738
518,560
471,530
556,1382
642,1265
607,864
606,926
491,1491
524,548
439,1439
547,1222
571,580
598,825
639,824
464,650
514,1028
530,659
596,679
425,759
647,897
526,830
452,549
503,555
447,599
482,646
454,513
629,831
475,955
604,925
500,856
561,1332
568,707
394,497
599,1451
402,555
482,670
574,668
603,894
597,664
391,413
415,1415
573,1067
431,881
381,399
640,692
482,761
387,619
424,670
579,886
421,797
459,558
643,960
620,727
416,543
530,648
559,834
560,765
646,899
404,1162
411,1400
386,474
412,932
535,614
442,592
612,929
583,729
644,1406
484,591
527,1134
388,571
432,623
590,712
454,574
493,654
585,961
474,1110
594,695
615,996
633,1248
460,593
540,696
523,1020
385,1114
520,707
619,891
452,908
562,918
523,670
477,1022
599,661
615,735
543,636
436,624
636,808
539,606
488,1067
512,638
409,677
556,767
389,756
515,649
584,1461
383,1016
428,698
527,707
454,652
515,693
591,698
627,770
455,1045
538,634
403,571
407,939
504,997
394,706
522,614
481,642
524,715
623,1064
546,976
535,1273
544,676
591,659
501,519
472,779
626,1272
585,679
495,850
494,785
490,538
524,687
644,823
385,438
647,1008
407,737
641,680
571,951
616,1448
616,914
505,597
618,731
644,734
482,721
608,749
424,482
396,911
564,1564
573,676
637,876
477,980
646,1310
456,1456
447,930
440,704
589,1133
570,662
480,956
459,579
442,642
459,522
480,1397
555,766
579,811
636,1281
441,658
642,1627
632,876
488,951
465,1022
637,676
530,831
457,495
445,631
445,627
619,1110
451,947
491,573
499,658
643,877
625,736
437,1341
437,475
625,687
516,632
423,644
516,936
544,688
545,718
554,807
447,688
549,828
548,889
440,513
587,751
631,790
573,636
499,727
574,1010
413,498
601,1485
408,1408
467,750
394,883
598,1013
603,640
477,700
516,1222
537,698
401,604
599,656
522,606
609,657
532,666
392,639
580,730
645,714
588,769
543,929
401,1320
470,1195
643,792
439,783
487,724
579,1113
477,805
461,744
645,695
626,929
389,534
647,902
602,808
620,762
508,590
531,757
382,600
432,1126
542,738
469,1067
562,819
474,996
600,864
601,1057
433,714
405,642
573,642
427,442
383,473
389,922
644,1017
513,586
612,889
413,1413
412,442
411,571
494,871
574,686
609,985
607,888
644,1097
617,1030
439,891
429,547
401,692
448,490
635,703
390,520
487,661
503,623
394,490
382,469
457,885
567,663
428,902
594,665
427,606
454,512
411,937
510,638
613,717
429,775
583,915
571,758
397,572
566,736
531,562
587,629
391,565
583,1369
587,1315
598,865
624,742
647,1647
526,1126
584,1115
583,752
389,892
557,818
562,601
469,593
608,752
632,1092
592,1021
562,765
529,901
472,882
520,640
476,812
472,680
489,622
609,924
532,693
431,826
527,858
465,904
431,853
605,851
386,777
442,492
611,729
591,725
432,631
607,638
589,892
462,687
507,723
574,910
429,438
415,956
550,610
490,528
470,619
437,704
471,958
407,745
521,873
591,923
429,478
554,590
447,757
535,880
389,544
495,640
479,692
396,548
502,772
387,773
424,876
484,689
542,868
530,788
419,891
534,758
546,1546
396,599
380,1380
444,524
489,697
624,890
571,924
561,684
423,958
625,1327
490,544
648,711
646,1291
593,854
411,616
467,1190
382,784
391,913
395,433
416,661
428,528
552,999
427,1010
624,862
381,551
642,924
544,716
459,689
479,568
541,953
615,711
622,824
569,681
453,985
482,593
532,1028
440,500
493,934
483,581
424,601
420,573
570,727
